GeoFIPS,State,County,Population,percapita_personal_income,new_confirmed,new_cases_per_1000,new_deceased_per_1000
45017,South Carolina,Calhoun County,14520,38451,603,41.5289,1.1708
37007,North Carolina,Anson County,24877,34616,1033,41.5243,0.6432
29037,Missouri,Cass County,104954,47151,4357,41.5134,0.3906
48349,Texas,Navarro County,49565,37922,2057,41.5011,0.8474
45059,South Carolina,Laurens County,66994,34622,2780,41.4963,1.015
34023,New Jersey,Middlesex County,829685,61065,34420,41.4856,1.8344
29215,Missouri,Texas County,25571,28169,1060,41.4532,0.3911
26163,Michigan,Wayne County,1753893,42942,72692,41.4461,1.9123
05085,Arkansas,Lonoke County,73657,38764,3050,41.4081,0.801
48385,Texas,Real County,3478,34687,144,41.4031,2.8752
37121,North Carolina,Mitchell County,15000,35932,621,41.4,0.4
26015,Michigan,Barry County,61157,44919,2531,41.3853,0.278
13111,Georgia,Fannin County,25964,35727,1074,41.365,1.1554
12089,Florida,Nassau County,85832,57877,3550,41.3599,0.7107
48297,Texas,Live Oak County,12166,35636,503,41.3447,0.822
35043,New Mexico,Sandoval County,145179,41547,6001,41.3352,0.6199
13187,Georgia,Lumpkin County,32955,37427,1362,41.3291,0.5765
29205,Missouri,Shelby County,6050,40356,250,41.3223,0.1653
34021,New Jersey,Mercer County,369811,69344,15281,41.3211,1.8144
12107,Florida,Putnam County,74163,31773,3064,41.3144,0.8225
53071,Washington,Walla Walla County,60922,46144,2516,41.2987,0.4432
45057,South Carolina,Lancaster County,95380,49127,3936,41.2665,0.7234
37117,North Carolina,Martin County,22671,34647,935,41.2421,0.9263
36015,New York,Chemung County,84254,44373,3473,41.2206,0.7121
34003,New Jersey,Bergen County,936692,85951,38602,41.211,2.3188
09009,Connecticut,New Haven County,857620,56650,35321,41.1849,1.5368
30039,Montana,Granite County,3378,43791,139,41.1486,0.296
12085,Florida,Martin County,160912,83873,6612,41.0908,1.1311
45081,South Carolina,Saluda County,20544,34455,843,41.0339,1.3629
21029,Kentucky,Bullitt County,81069,40935,3326,41.0268,0.3084
35019,New Mexico,Guadalupe County,4341,32994,178,41.0044,0.4607
20125,Kansas,Montgomery County,32120,37576,1316,40.9714,0.1868
05103,Arkansas,Ouachita County,23606,36907,966,40.9218,0.5931
06011,California,Colusa County,21627,49094,885,40.9211,0.3237
20115,Kansas,Marion County,11950,41410,489,40.9205,0.0837
45013,South Carolina,Beaufort County,188715,56711,7720,40.9082,0.4928
45035,South Carolina,Dorchester County,160647,38892,6571,40.9033,0.6785
30099,Montana,Teton County,6162,44369,252,40.8958,0.4869
21115,Kentucky,Johnson County,22386,32986,915,40.8738,0.4914
47073,Tennessee,Hawkins County,56530,34188,2308,40.8279,0.6545
47129,Tennessee,Morgan County,21579,29380,881,40.8267,0.3707
25013,Massachusetts,Hampden County,470406,51187,19205,40.8264,1.9961
29085,Missouri,Hickory County,9509,27787,388,40.8034,0.631
34029,New Jersey,Ocean County,601651,52008,24547,40.7994,1.9446
05097,Arkansas,Montgomery County,8924,30834,364,40.7889,1.2326
54079,West Virginia,Putnam County,56682,46941,2310,40.7537,0.7939
48077,Texas,Clay County,10456,42335,426,40.7422,0.6695
29199,Missouri,Scotland County,4966,33262,202,40.6766,0.2014
13241,Georgia,Rabun County,16867,41128,686,40.6711,0.7114
42009,Pennsylvania,Bedford County,48176,42889,1959,40.6634,1.1209
26111,Michigan,Midland County,83209,60467,3378,40.5966,0.3846
21119,Kentucky,Knott County,15126,30118,614,40.5924,0.595
22011,Louisiana,Beauregard Parish,37253,42782,1511,40.5605,1.3422
39035,Ohio,Cuyahoga County,1243857,54739,50412,40.5288,0.6271
39085,Ohio,Lake County,230514,50729,9338,40.5095,0.3644
17123,Illinois,Marshall County,11534,46015,466,40.4023,0.5202
20105,Kansas,Lincoln County,3023,41574,122,40.3573,0.3308
25019,Massachusetts,Nantucket County,11327,124168,457,40.3461,0.1766
13295,Georgia,Walker County,69410,32826,2800,40.34,0.7636
30051,Montana,Liberty County,2430,40956,98,40.3292,0.4115
42045,Pennsylvania,Delaware County,564751,66617,22761,40.3027,1.452
01113,Alabama,Russell County,57781,33104,2326,40.2554,0.0865
36081,New York,Queens County,2278906,49777,91736,40.2544,2.6894
29185,Missouri,St. Clair County,9395,29830,378,40.2342,0.2129
12019,Florida,Clay County,216072,42909,8690,40.2181,0.7498
26037,Michigan,Clinton County,79332,46518,3190,40.2108,0.3656
16037,Idaho,Custer County,4280,43185,172,40.1869,0.2336
39077,Ohio,Huron County,58504,40323,2351,40.1853,0.376
13035,Georgia,Butts County,24193,34297,970,40.0942,1.86
48273,Texas,Kleberg County,31129,38997,1247,40.0591,1.7668
48311,Texas,McMullen County,749,72150,30,40.0534,1.3351
39141,Ohio,Ross County,76931,36941,3078,40.0099,0.8709
21095,Kentucky,Harlan County,26409,30877,1056,39.9864,0.568
39091,Ohio,Logan County,45358,42914,1813,39.9709,0.463
26005,Michigan,Allegan County,117327,45182,4686,39.9397,0.3495
39143,Ohio,Sandusky County,58799,41624,2348,39.9327,0.6293
37067,North Carolina,Forsyth County,379099,48804,15134,39.921,0.4563
26073,Michigan,Isabella County,70562,35501,2816,39.9082,0.3968
49015,Utah,Emery County,10014,33145,399,39.8442,0.3994
40019,Oklahoma,Carter County,48177,43079,1918,39.8115,0.3321
40127,Oklahoma,Pushmataha County,11179,31395,445,39.8068,0.5367
51147,Virginia,Prince Edward County,22950,31890,913,39.7821,0.6972
21085,Kentucky,Grayson County,26321,33580,1046,39.7401,0.9498
37013,North Carolina,Beaufort County,47079,41643,1867,39.6567,1.1895
27045,Minnesota,Fillmore County,21058,45378,835,39.6524,0.0
21091,Kentucky,Hancock County,8758,36929,347,39.6209,1.0276
26077,Michigan,Kalamazoo County,264870,48723,10491,39.6081,0.6834
37033,North Carolina,Caswell County,22698,35591,899,39.607,0.3525
39025,Ohio,Clermont County,205466,53770,8136,39.5978,0.2774
35039,New Mexico,Rio Arriba County,39006,34582,1544,39.5837,0.6666
13229,Georgia,Pierce County,19389,36065,767,39.5585,1.341
39155,Ohio,Trumbull County,198627,41363,7847,39.5062,0.8357
13317,Georgia,Wilkes County,9876,39472,390,39.4897,0.81
21071,Kentucky,Floyd County,35845,36976,1414,39.4476,0.2232
13029,Georgia,Bryan County,38109,52456,1502,39.4133,0.4198
51173,Virginia,Smyth County,30472,36955,1201,39.4132,1.1486
12083,Florida,Marion County,359977,36997,14183,39.3997,1.1334
13195,Georgia,Madison County,29650,36557,1168,39.3929,0.4384
21113,Kentucky,Jessamine County,53920,43470,2124,39.3917,0.6862
12055,Florida,Highlands County,105424,33453,4147,39.3364,1.6315
13057,Georgia,Cherokee County,254149,51137,9993,39.3195,0.4486
05029,Arkansas,Conway County,20891,38191,821,39.2992,0.3829
37093,North Carolina,Hoke County,54764,31148,2151,39.2776,0.6026
48251,Texas,Johnson County,171361,41697,6729,39.268,0.7003
48051,Texas,Burleson County,18389,42629,721,39.2082,0.5982
13189,Georgia,McDuffie County,21531,36982,844,39.1993,1.0218
42011,Pennsylvania,Berks County,420152,49945,16468,39.1953,1.1282
21139,Kentucky,Livingston County,9242,37792,362,39.169,0.3246
21167,Kentucky,Mercer County,21774,37146,852,39.1292,0.2756
21219,Kentucky,Todd County,12311,38508,481,39.0707,1.056
06053,California,Monterey County,435594,56193,17018,39.0685,0.3122
37005,North Carolina,Alleghany County,11161,37549,436,39.0646,0.0896
21003,Kentucky,Allen County,21122,32643,825,39.0588,0.6628
26075,Michigan,Jackson County,158823,39832,6201,39.0435,0.6926
21173,Kentucky,Montgomery County,28203,34751,1100,39.0029,0.39
35049,New Mexico,Santa Fe County,150056,58510,5852,38.9988,0.2732
13095,Georgia,Dougherty County,91243,34744,3557,38.9838,2.181
28047,Mississippi,Harrison County,206650,37303,8039,38.9015,0.5662
48443,Texas,Terrell County,823,48024,32,38.8821,1.2151
40145,Oklahoma,Wagoner County,80110,39550,3114,38.8716,0.4743
26123,Michigan,Newaygo County,48892,38037,1899,38.8407,0.4704
39123,Ohio,Ottawa County,40769,51637,1582,38.804,0.7849
45053,South Carolina,Jasper County,28971,29242,1124,38.7974,0.8629
45065,South Carolina,McCormick County,9410,38513,365,38.7885,0.8502
39041,Ohio,Delaware County,204826,74093,7944,38.7841,0.2051
13133,Georgia,Greene County,17698,55396,686,38.7614,1.4691
18175,Indiana,Washington County,27943,38123,1083,38.7575,0.3579
13121,Georgia,Fulton County,1050114,84386,40651,38.711,0.6552
30047,Montana,Lake County,30250,39365,1171,38.7107,0.4628
06021,California,Glenn County,28047,48613,1085,38.6851,0.3922
29219,Missouri,Warren County,34711,41674,1342,38.6621,0.0864
24005,Maryland,Baltimore County,828431,61556,32015,38.6453,0.9427
48475,Texas,Ward County,11720,49916,452,38.5666,0.5119
12109,Florida,St. Johns County,254261,68149,9805,38.5627,0.4012
21137,Kentucky,Lincoln County,24644,31399,950,38.5489,0.8116
37189,North Carolina,Watauga County,55945,36684,2155,38.52,0.143
37063,North Carolina,Durham County,316739,50698,12200,38.5175,0.401
20139,Kansas,Osage County,15941,40102,614,38.517,0.3764
29149,Missouri,Oregon County,10541,28722,406,38.5163,0.1897
40083,Oklahoma,Logan County,47291,43169,1821,38.5063,0.0846
35051,New Mexico,Sierra County,10968,38984,422,38.4756,0.7294
13051,Georgia,Chatham County,289195,47563,11117,38.4412,0.7089
26157,Michigan,Tuscola County,52516,37979,2018,38.4264,1.2568
08125,Colorado,Yuma County,10020,50364,385,38.4232,0.2994
21215,Kentucky,Spencer County,18794,43960,722,38.4165,0.1064
12075,Florida,Levy County,40770,35204,1565,38.3861,0.3679
21117,Kentucky,Kenton County,166051,57982,6372,38.3738,0.3794
29169,Missouri,Pulaski County,52014,40512,1995,38.3551,0.4614
48193,Texas,Hamilton County,8484,60744,325,38.3074,0.943
02090,Alaska,Fairbanks North Star,98971,56606,3787,38.2637,0.1718
21205,Kentucky,Rowan County,24583,30777,940,38.2378,0.0814
48127,Texas,Dimmit County,10308,36639,394,38.2227,0.8731
13131,Georgia,Grady County,24748,34899,945,38.1849,1.091
35011,New Mexico,De Baca County,1781,39634,68,38.1808,0.0
29013,Missouri,Bates County,16320,38864,622,38.1127,0.5515
05053,Arkansas,Grant County,18188,38201,693,38.102,0.3849
32033,Nevada,White Pine County,9475,44736,361,38.1003,0.3166
40025,Oklahoma,Cimarron County,2153,60706,82,38.0864,0.0
54009,West Virginia,Brooke County,22203,41740,845,38.0579,0.4954
26051,Michigan,Gladwin County,25337,36874,964,38.0471,0.5526
13073,Georgia,Columbia County,154291,49473,5869,38.0385,0.4991
54047,West Virginia,McDowell County,18223,30451,693,38.0289,0.1098
51077,Virginia,Grayson County,15631,33013,594,38.0014,1.4075
21057,Kentucky,Cumberland County,6659,35549,253,37.9937,0.0
56017,Wyoming,Hot Springs County,4555,55232,173,37.9802,0.2195
48321,Texas,Matagorda County,36552,40596,1388,37.9733,1.7236
39169,Ohio,Wayne County,115967,44039,4402,37.9591,1.0175
34011,New Jersey,Cumberland County,150972,40289,5730,37.9541,1.2188
29065,Missouri,Dent County,15441,33231,586,37.9509,0.3238
13067,Georgia,Cobb County,756865,57162,28717,37.942,0.6738
06077,California,San Joaquin County,752660,44995,28532,37.9082,0.7042
54107,West Virginia,Wood County,84203,42669,3191,37.8965,0.2375
08013,Colorado,Boulder County,326078,73394,12353,37.8836,0.3956
39131,Ohio,Pike County,28067,37443,1063,37.8737,0.1781
05005,Arkansas,Baxter County,41619,37106,1576,37.8673,0.8169
34025,New Jersey,Monmouth County,621354,79978,23524,37.8593,1.4839
09003,Connecticut,Hartford County,892697,64853,33796,37.8583,1.8517
21161,Kentucky,Mason County,17150,40541,649,37.8426,0.2332
53063,Washington,Spokane County,514631,46466,19436,37.7669,0.5499
37157,North Carolina,Rockingham County,90690,37137,3422,37.7329,0.2536
21203,Kentucky,Rockcastle County,16750,31176,632,37.7313,0.4179
39075,Ohio,Holmes County,43892,45211,1655,37.7062,1.0252
29217,Missouri,Vernon County,20528,35930,774,37.7046,0.6333
39027,Ohio,Clinton County,42057,45728,1585,37.6869,0.4993
48063,Texas,Camp County,13033,38660,491,37.6736,1.1509
08015,Colorado,Chaffee County,20027,46998,753,37.5992,1.0486
37025,North Carolina,Cabarrus County,211342,45220,7945,37.5931,0.5205
13215,Georgia,Muscogee County,194160,44149,7299,37.5927,0.9837
37179,North Carolina,Union County,235908,51326,8867,37.5867,0.3349
18155,Indiana,Switzerland County,10717,30827,402,37.5105,0.4665
13045,Georgia,Carroll County,118121,38571,4430,37.5039,0.745
37199,North Carolina,Yancey County,17903,36715,671,37.4798,0.1117
16039,Idaho,Elmore County,27259,36855,1021,37.4555,0.2568
39151,Ohio,Stark County,371574,45136,13909,37.4327,0.6459
13097,Georgia,Douglas County,145331,35230,5440,37.4318,0.6055
48429,Texas,Stephens County,9433,39289,353,37.4218,0.8481
29059,Missouri,Dallas County,16762,33184,627,37.406,0.7756
21061,Kentucky,Edmonson County,12274,32253,459,37.3961,1.0591
42077,Pennsylvania,Lehigh County,368100,53614,13760,37.3811,1.1111
13301,Georgia,Warren County,5251,34598,196,37.3262,1.1426
13089,Georgia,DeKalb County,756558,50871,28223,37.3045,0.5974
39053,Ohio,Gallia County,29979,39864,1118,37.2928,0.5004
26117,Michigan,Montcalm County,63968,34972,2385,37.2843,0.5471
44003,Rhode Island,Kent County,163861,59665,6109,37.2816,0.8788
47125,Tennessee,Montgomery County,205950,41031,7676,37.2712,0.471
54011,West Virginia,Cabell County,93224,42939,3470,37.2222,0.6865
48009,Texas,Archer County,8786,50310,327,37.2183,0.2276
42055,Pennsylvania,Franklin County,154835,46403,5753,37.1557,0.9106
20061,Kansas,Geary County,32594,48907,1211,37.1541,0.1534
08009,Colorado,Baca County,3585,40968,133,37.099,0.0
13293,Georgia,Upson County,26215,35133,971,37.0399,2.7084
13181,Georgia,Lincoln County,7915,37333,293,37.0183,1.1371
56023,Wyoming,Lincoln County,19434,43049,719,36.997,0.4116
42079,Pennsylvania,Luzerne County,317646,45219,11747,36.9814,1.0389
39145,Ohio,Scioto County,75502,39080,2792,36.9792,0.3576
21065,Kentucky,Estill County,14198,31555,525,36.977,0.0
30007,Montana,Broadwater County,6085,39306,225,36.9762,0.1643
39009,Ohio,Athens County,65818,33274,2433,36.9656,0.0912
48397,Texas,Rockwall County,100657,61003,3717,36.9274,0.3974
26083,Michigan,Keweenaw County,2113,47618,78,36.9143,0.9465
13225,Georgia,Peach County,27297,38066,1007,36.8905,1.0258
21041,Kentucky,Carroll County,10737,36349,396,36.8818,0.5588
21239,Kentucky,Woodford County,26533,51753,978,36.8598,0.0377
13269,Georgia,Taylor County,8039,30141,296,36.8205,1.6171
29171,Missouri,Putnam County,4757,33945,175,36.7879,0.2102
04003,Arizona,Cochise County,126770,40308,4663,36.7832,0.7178
21103,Kentucky,Henry County,16106,37981,592,36.7565,0.1863
13151,Georgia,Henry County,230220,39184,8459,36.7431,0.5734
27071,Minnesota,Koochiching County,12440,41890,457,36.7363,0.4823
13235,Georgia,Pulaski County,11069,30358,406,36.679,2.3489
13063,Georgia,Clayton County,289615,28020,10620,36.6694,0.6871
12103,Florida,Pinellas County,975280,53455,35760,36.6664,0.9628
51510,Virginia,Alexandria,160530,88008,5874,36.5913,0.5046
37177,North Carolina,Tyrrell County,4131,30000,151,36.5529,0.7262
13261,Georgia,Sumter County,29733,35847,1086,36.5251,2.3207
26069,Michigan,Iosco County,25081,37970,916,36.5217,1.236
37095,North Carolina,Hyde County,5230,43490,191,36.5201,0.956
08035,Colorado,Douglas County,342776,73662,12514,36.5078,0.3647
20121,Kansas,Miami County,33680,48748,1229,36.4905,0.0891
31031,Nebraska,Cherry County,5761,45124,210,36.452,0.6943
42071,Pennsylvania,Lancaster County,543557,52664,19805,36.4359,1.0229
21207,Kentucky,Russell County,17821,34343,649,36.4177,0.5611
04015,Arizona,Mohave County,209550,33148,7621,36.3684,1.298
18013,Indiana,Brown County,15234,46785,554,36.366,0.5251
37097,North Carolina,Iredell County,178435,50065,6488,36.3606,0.325
37099,North Carolina,Jackson County,43327,32844,1575,36.3515,0.2308
37057,North Carolina,Davidson County,166614,39087,6056,36.3475,0.3361
39103,Ohio,Medina County,179146,55691,6506,36.3167,0.3517
29073,Missouri,Gasconade County,14705,40316,534,36.3142,1.7001
51167,Virginia,Russell County,26748,33498,971,36.3018,0.3365
34015,New Jersey,Gloucester County,291408,54745,10575,36.2893,1.0535
13091,Georgia,Dodge County,20705,30682,751,36.2714,1.9802
02150,Alaska,Kodiak Island,13345,63938,484,36.2683,0.0749
51171,Virginia,Shenandoah County,43497,45387,1577,36.2554,1.5173
21045,Kentucky,Casey County,15888,31205,576,36.2538,1.07
01037,Alabama,Coosa County,10715,31328,388,36.2109,0.3733
20107,Kansas,Linn County,9750,37267,353,36.2051,0.1026
21037,Kentucky,Campbell County,93152,49015,3372,36.1989,0.2469
12111,Florida,St. Lucie County,321128,39374,11617,36.1756,1.1709
48129,Texas,Donley County,3319,45736,120,36.1555,0.6026
21195,Kentucky,Pike County,58402,36319,2111,36.146,0.4623
48293,Texas,Limestone County,23519,35771,850,36.141,0.8504
24045,Maryland,Wicomico County,103195,42054,3725,36.0967,0.5814
42095,Pennsylvania,Northampton County,304807,54859,11000,36.0884,1.1417
39117,Ohio,Morrow County,35112,38666,1266,36.056,0.057
51740,Virginia,Portsmouth,94632,41169,3410,36.0343,0.7503
42015,Pennsylvania,Bradford County,60833,41331,2192,36.0331,0.7233
42063,Pennsylvania,Indiana County,84501,39923,3044,36.0232,0.6864
20001,Kansas,Allen County,12444,40218,448,36.0013,0.0804
06069,California,San Benito County,61537,53822,2214,35.9784,0.3088
29041,Missouri,Chariton County,7451,42227,268,35.9683,0.0
25027,Massachusetts,Worcester County,830839,57003,29883,35.9673,1.5948
48181,Texas,Grayson County,133991,42195,4816,35.9427,0.918
21157,Kentucky,Marshall County,31191,41625,1121,35.9399,0.545
35059,New Mexico,Union County,4118,32620,148,35.9398,1.2142
54039,West Virginia,Kanawha County,180454,48435,6478,35.8983,0.8756
13221,Georgia,Oglethorpe County,15054,37709,540,35.8709,0.8636
48263,Texas,Kent County,726,54858,26,35.8127,1.3774
48307,Texas,McCulloch County,7987,37927,286,35.8082,0.8764
48333,Texas,Mills County,4921,37153,176,35.7651,1.6257
37039,North Carolina,Cherokee County,28383,32266,1014,35.7256,0.5285
12017,Florida,Citrus County,147929,37920,5279,35.686,1.2574
39001,Ohio,Adams County,27724,34632,989,35.6731,0.4689
48099,Texas,Coryell County,74808,33996,2667,35.6513,0.2406
39153,Ohio,Summit County,541918,51036,19312,35.6364,0.775
26137,Michigan,Otsego County,24665,40589,878,35.597,0.7703
29067,Missouri,Douglas County,13373,28305,476,35.5941,1.1964
13007,Georgia,Baker County,3092,38666,110,35.5757,1.9405
54045,West Virginia,Logan County,32607,36525,1160,35.5752,1.6254
54029,West Virginia,Hancock County,29094,42128,1035,35.5743,0.3437
34005,New Jersey,Burlington County,445384,62120,15785,35.4413,1.2439
12115,Florida,Sarasota County,426718,64868,15117,35.4262,0.9725
48209,Texas,Hays County,222631,43719,7874,35.3679,0.4761
29177,Missouri,Ray County,22883,42305,809,35.3538,0.2622
26087,Michigan,Lapeer County,88028,43679,3107,35.2956,0.727
49031,Utah,Piute County,1445,33716,51,35.2941,0.692
42097,Pennsylvania,Northumberland County,91083,41712,3214,35.2865,1.6029
05147,Arkansas,Woodruff County,6490,37545,229,35.2851,0.1541
13207,Georgia,Monroe County,27520,44790,971,35.2834,2.1439
10001,Delaware,Kent County,178550,42023,6292,35.2394,0.7841
42031,Pennsylvania,Clarion County,38779,41732,1366,35.2253,0.2837
16007,Idaho,Bear Lake County,6050,38493,213,35.2066,0.1653
48233,Texas,Hutchinson County,21198,41550,746,35.192,1.3681
13315,Georgia,Wilcox County,8812,26712,310,35.1793,2.837
26065,Michigan,Ingham County,292735,40761,10298,35.1786,0.4475
26155,Michigan,Shiawassee County,68192,39435,2398,35.1654,0.7186
13227,Georgia,Pickens County,31980,47887,1124,35.147,0.4378
53007,Washington,Chelan County,77036,54763,2707,35.1394,0.3115
